index,x1_b,x2_b,x3_b,_cons_b,nobs,ncoef,F,r2adj

4,0,0,-0.09883318,0.527061,100,2,7.856397,0.010403454,1.0302567,0.28029266,0.0003055334,1.5707959
5,0.07479793,0,-0.10176502,0.49113902,100,3,7.815635,0.015537918,0.765483,0.2795646,-0.0047602654,0.3968281
2,0,-0.06718396,0,0.50629014,100,2,7.897197,0.005264342,0.5186358,0.2810195,-0.004886031,0.36768264
1,0.07017786,0,0,0.4378729,100,2,7.903046,0.0045277476,0.44573745,0.28112358,-0.0056301355,0.19524099
6,0,-0.054635268,-0.090541154,0.5495403,100,3,7.8293386,0.013811767,0.6792524,0.27980953,-0.0065220594,-0.011456922
3,0.06432552,-0.06243059,0,0.4716706,100,3,7.867205,0.009042025,0.44253963,0.2804854,-0.01139009,-1.1395932
7,0.06986099,-0.048974585,-0.09413811,0.5136601,100,4,7.794071,0.01825428,0.59499824,0.27917865,-0.012425303,-1.3794976
